,BALANCE_FREQUENCY,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PRC_FULL_PAYMENT,TENURE,BALANCE_log,PURCHASES_log,ONEOFF_PURCHASES_log,INSTALLMENTS_PURCHASES_log,CASH_ADVANCE_log,PAYMENTS_log,MINIMUM_PAYMENTS_log
6616,1.0,1.0,0.166667,1.0,0.0,0.0,0.0977653631284916,0.1986644407345576,0.181818,1,0.5905870623880716,0.7117031517895754,0.6691462922961684,0.6856600901668599,0.0,0.7153316149402779,0.4966781569698447
6617,1.0,1.0,0.0,0.833333,0.0,0.0,0.0167597765363128,0.0484140233722871,0.5,0,0.3534266271013531,0.4864294105225949,0.0,0.5242459440032933,0.0,0.4377239872214807,0.3989967821353351
6618,1.0,0.666667,0.0,0.666667,0.0,0.0,0.0223463687150838,0.0484140233722871,0.0,1,0.7381587385363043,0.5008278695362482,0.0,0.5397637839498867,0.0,0.5939998161954121,0.5970514777893021
6619,0.818182,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.0984974958263773,0.0,1,0.7483965427853659,0.0,0.0,0.0,0.5195670578913614,0.5996874750819339,0.5475002669965907
6620,1.0,0.333333,0.083333,0.25,0.0555553333333333,0.016260162601626,0.0307262569832402,0.1485809682804674,0.0,1,0.835719589157223,0.6175136652071722,0.5373723281527052,0.6178599561996907,0.6383344420954628,0.6947842752058538,0.6456465344313539
6621,1.0,0.0,0.0,0.0,0.0555553333333333,0.016260162601626,0.0,0.0984974958263773,0.0,1,0.7891127329131631,0.0,0.0,0.0,0.7375140011410998,0.5607950611110144,0.6228446825483228
6622,1.0,0.5,0.5,0.0,0.6111113333333333,0.1626016260162602,0.0167597765363128,0.0984974958263773,0.916667,1,0.5892532230931776,0.4621983065909087,0.4702484641176681,0.0,0.73828878579821,0.7794250482560142,0.6562868537260986
6623,1.0,1.0,0.083333,1.0,0.0,0.0,0.1955307262569832,0.0984974958263773,0.0,1,0.8235427373492954,0.6151584223751312,0.2867994052000777,0.6603501375583313,0.0,0.6355312452435762,0.906912030068092
6624,1.0,1.0,0.083333,1.0,0.0,0.0,0.0949720670391061,0.1819699499165275,0.0,1,0.8499178576171761,0.800385691439701,0.6974130324302446,0.828589539121338,0.0,0.6967601758199782,0.6486432419965701
6625,1.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0651085141903172,0.916667,1,0.3707682706830397,0.6352035088709711,0.0,0.6845862029282014,0.0,0.6318199495136166,0.4538820485822435
6626,1.0,1.0,1.0,0.25,0.0555553333333333,0.016260162601626,0.0893854748603352,0.2320534223706177,0.0,1,0.7531296672323107,0.679851392510372,0.6829109877082791,0.4920382514724576,0.6321772320884362,0.6120682116896125,0.5254658895953599
6627,1.0,1.0,0.166667,1.0,0.0,0.0,0.1005586592178771,0.1151919866444073,0.0,1,0.7398611394310887,0.7244186971559382,0.5097824360773168,0.7714140608265276,0.0,0.6016489151045944,0.5370238884762059
6628,1.0,0.25,0.25,0.0,0.2222219999999999,0.032520325203252,0.0195530726256983,0.0984974958263773,0.0,1,0.7753318586654194,0.6416794711424157,0.6528556713809773,0.0,0.6227598739104974,0.5860251049686616,0.5682351075338842
6629,1.0,1.0,0.833333,1.0,0.0555553333333333,0.016260162601626,0.3994413407821229,0.5993322203672788,0.0,1,0.983964336987291,0.78907387940113,0.7709549519432747,0.7259166000926249,0.5388220926008306,0.7859275986157622,0.7595233104145759
6630,0.545455,0.5,0.0,0.416667,0.0,0.0,0.0167597765363128,0.1118530884808013,0.8,1,0.2242133402520069,0.4459915646889296,0.0,0.4806643344132111,0.0,0.4926171043366678,0.4547334393999927
6631,1.0,0.333333,0.333333,0.083333,0.0,0.0,0.0307262569832402,0.0951585976627713,0.0,1,0.7976019871799239,0.5677091137301457,0.5696731686007462,0.3632995337725452,0.0,0.5882173349559674,0.6418176901388446
6632,1.0,1.0,1.0,1.0,0.0,0.0,0.0754189944134078,0.1151919866444073,1.0,1,0.412894333350095,0.6174007860271009,0.5607669078060756,0.5986474095890163,0.0,0.6027865447550974,0.4532660108676402
6633,1.0,0.666667,0.0,0.666667,0.1666666666666666,0.040650406504065,0.0223463687150838,0.1151919866444073,0.818182,1,0.7203685732327103,0.6272914636504461,0.0,0.6760590507332412,0.8311998126676039,0.8325112491747337,0.5062109284477719
6634,1.0,0.916667,0.583333,0.75,0.0,0.0,0.0698324022346368,0.1318864774624374,0.3,1,0.523714925607097,0.6640487932419064,0.642642550176929,0.5942238391857149,0.0,0.6334380650061512,0.4641547479860167
6635,1.0,1.0,0.083333,1.0,0.0,0.0,0.1033519553072625,0.1485809682804674,0.0,1,0.8637462879674256,0.7071057349886999,0.3619865947679681,0.7598569541175256,0.0,0.6749136410761505,0.9137570599996442
6636,1.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.1652754590984975,0.166667,1,0.3055670625958859,0.5385461672423809,0.0,0.5804144192926489,0.0,0.5736768573706581,0.3772241369724128
6637,0.363636,0.083333,0.083333,0.0,0.0,0.0,0.0027932960893854,0.0818030050083472,0.333333,1,0.3260407350326494,0.446864033506046,0.4546471123522234,0.0,0.0,0.5381597915428248,0.4514638486835329
6638,1.0,0.666667,0.416667,0.416667,0.1666666666666666,0.032520325203252,0.0363128491620111,0.3823038397328882,0.0,1,0.8139608721775924,0.6715237270852104,0.6733846063658431,0.4938092476603117,0.6695835526837898,0.620973399962897,0.5768140782301561
6639,0.818182,0.0,0.0,0.0,0.1111113333333333,0.016260162601626,0.0,0.0383973288814691,0.125,1,0.638554575412818,0.0,0.0,0.0,0.7192500190414296,0.7201051785976742,0.4936498447537524
6640,0.909091,1.0,1.0,0.416667,0.0,0.0,0.2877094972067039,0.1986644407345576,0.6,1,0.5942506645677086,0.8687220552170904,0.8461371923039545,0.8256322532032255,0.0,0.8657659883515102,0.4491470500528543
6641,1.0,0.0,0.0,0.0,0.2222219999999999,0.048780487804878,0.0,0.0550918196994991,0.0,1,0.7509856300081038,0.0,0.0,0.0,0.4715868524323843,0.5670926469726888,0.5500634488708486
6642,1.0,0.142857,0.0,0.142857,0.0,0.0,0.0027932960893854,0.0617696160267111,0.0,0,0.7091940253364024,0.2211734827295035,0.0,0.2383681963585521,0.0,0.4832911800148193,0.7901261820233635
6643,1.0,0.083333,0.083333,0.0,0.1111113333333333,0.016260162601626,0.0027932960893854,0.0317195325542571,0.0,1,0.6982960173674312,0.4273100211231179,0.4347525256363346,0.0,0.3391823096029963,0.5321981317409056,0.5650138087751463
6644,1.0,0.333333,0.083333,0.25,0.0555553333333333,0.008130081300813,0.0139664804469273,0.0383973288814691,0.0,1,0.7126692357909136,0.4920363268290355,0.4517719622949454,0.4411843489466176,0.4072637853206698,0.5486234430490443,0.5593129149372881
6645,1.0,0.0,0.0,0.0,0.1666666666666666,0.024390243902439,0.0,0.0584307178631051,0.0,1,0.7485988466699752,0.0,0.0,0.0,0.4738828193810739,0.5823142126437972,0.5359888919195852
6646,1.0,0.583333,0.583333,0.0,0.1666666666666666,0.024390243902439,0.0223463687150838,0.0651085141903172,0.083333,1,0.7546403224653335,0.5716235921589148,0.5815796216321344,0.0,0.6275556444975353,0.723902599519836,0.5891740788382365
6647,1.0,1.0,0.75,1.0,0.0,0.0,0.2318435754189944,0.0984974958263773,0.0,1,0.7948483981688526,0.7177883806701746,0.638291264329192,0.7265067043429395,0.0,0.7651842535747208,0.6105427526780843
6648,1.0,1.0,1.0,0.0,0.0,0.0,0.0335195530726257,0.0383973288814691,0.111111,1,0.4776289535225865,0.6790411345793473,0.6908680669210779,0.0,0.0,0.6855953832010749,0.4293199995997493
6649,0.545455,0.333333,0.0,0.333333,0.0,0.0,0.0139664804469273,0.0383973288814691,0.0,1,0.6545474241301033,0.4012829278459411,0.0,0.4324799092534084,0.0,0.6724999412484923,0.4834196244004445
6650,1.0,1.0,0.0,1.0,0.0,0.0,0.2458100558659218,0.0984974958263773,0.5,1,0.4665544603858769,0.6416197110948182,0.0,0.6915012206450433,0.0,0.6448049660136195,0.4643138741132824
6651,1.0,0.833333,0.0,0.75,0.1111113333333333,0.024390243902439,0.0279329608938547,0.1151919866444073,0.0,1,0.8236008948671858,0.5718182144999955,0.0,0.6162731388646229,0.6945294642087917,0.6594069162787767,0.5845491911877132
6652,0.181818,0.083333,0.083333,0.0,0.0,0.0,0.0055865921787709,0.0484140233722871,0.0,1,0.5236570161969623,0.6805690210122914,0.692422564716056,0.0,0.0,0.8350743739308382,0.626852445588033
6653,1.0,0.0,0.0,0.0,0.1666666666666666,0.073170731707317,0.0,0.3489148580968281,0.0,1,0.8874517840860875,0.0,0.0,0.0,0.7552854045602708,0.690984324949725,0.6602814442929936
6654,1.0,0.0,0.0,0.0,0.3333333333333333,0.0894308943089431,0.0,0.0818030050083472,0.166667,0,0.7276407059686585,0.0,0.0,0.0,0.7697476184726327,0.7054170790359378,0.4966561016769662
6655,0.363636,0.75,0.0,0.75,0.0,0.0,0.0251396648044692,0.0484140233722871,0.0,1,0.2459541095949287,0.5355193763228763,0.0,0.5771523162442507,0.0,0.5834327193366863,0.3611770664559027
6656,0.454545,1.0,0.0,1.0,0.0,0.0,0.0502793296089385,0.0484140233722871,0.083333,1,0.322849230893001,0.5654357237767021,0.0,0.6093944534851135,0.0,0.5227124408193371,0.3335070659681245
6657,0.636364,0.0,0.0,0.0,0.1666666666666666,0.032520325203252,0.0,0.0584307178631051,0.0,1,0.6410890913718061,0.0,0.0,0.0,0.6397401268177694,0.6463693655791632,0.4209819034667333
6658,0.818182,0.0,0.0,0.0,0.1111113333333333,0.024390243902439,0.0,0.0984974958263773,0.142857,1,0.4038659101583541,0.0,0.0,0.0,0.6065265850043529,0.6387043309964764,0.44836937192423
6659,1.0,0.090909,0.090909,0.0,0.060606,0.008130081300813,0.0055865921787709,0.0484140233722871,0.0,0,0.4228557999152453,0.4618706909067382,0.469915142315954,0.0,0.576422130618728,0.5917481901890287,0.3861540048520295
6660,1.0,1.0,1.0,0.0,0.1111113333333333,0.032520325203252,0.053072625698324,0.0818030050083472,0.0,1,0.7492474129925978,0.651030124831279,0.6623691864090105,0.0,0.6065757849263976,0.6508017955160806,0.6134909394995082
6661,1.0,0.666667,0.083333,0.583333,0.0,0.0,0.0279329608938547,0.1986644407345576,0.222222,1,0.4020855998003939,0.5514194468433037,0.4517719622949454,0.557120764269551,0.0,0.4955068367404571,0.4490036580680268
6662,1.0,0.666667,0.666667,0.0,0.0,0.0,0.0363128491620111,0.0383973288814691,0.0,0,0.5159522199478013,0.6296682572308756,0.6406352568672353,0.0,0.0,0.5916646359063449,0.3599212576339088
6663,1.0,0.142857,0.142857,0.0,0.0,0.0,0.0027932960893854,0.0383973288814691,0.142857,0,0.6921652297133799,0.5205254998225098,0.5295915483356974,0.0,0.0,0.6596098994033461,0.4622437474359507
6664,0.727273,0.666667,0.0,0.583333,0.0,0.0,0.0223463687150838,0.0984974958263773,0.428571,1,0.3572652342638995,0.5296387249635519,0.0,0.5708144847798433,0.0,0.5446461883588789,0.4539779343304744
6665,0.181818,0.166667,0.0,0.083333,0.0,0.0,0.0055865921787709,0.0951585976627713,0.0,1,0.1218494787273709,0.3658422419714442,0.0,0.3942839543615388,0.0,0.0,0.5103248103153541
6666,1.0,1.0,0.166667,1.0,0.0,0.0,0.1340782122905028,0.1986644407345576,0.0,1,0.7730479037793491,0.7157082351566061,0.6790942897209742,0.681527776214489,0.0,0.6447860009374501,0.5532544529373503
6667,1.0,0.0,0.0,0.0,0.3888886666666666,0.0813008130081301,0.0,0.0818030050083472,0.0,1,0.7866512067922938,0.0,0.0,0.0,0.5385296072641019,0.6020666608396892,0.5843255545772147
6668,0.818182,0.25,0.0,0.166667,0.0,0.0,0.0083798882681564,0.0818030050083472,0.0,1,0.3113444145745017,0.369951798800524,0.0,0.3987130009049653,0.0,0.4152319517137441,0.4419908768594363
6669,1.0,0.083333,0.083333,0.0,0.1666666666666666,0.048780487804878,0.0027932960893854,0.0984974958263773,0.0,1,0.7709191301141743,0.375472757894519,0.3820124072289182,0.0,0.6557411540674736,0.5799830247396716,0.5717816720210318
6670,1.0,0.916667,0.083333,0.916667,0.2222219999999999,0.032520325203252,0.0698324022346368,0.2487479131886477,0.0,1,0.873744923544401,0.7220239313383773,0.5889494922134597,0.7542981221935684,0.745677223714128,0.6617595765045466,0.6377664122129739
6671,1.0,0.0,0.0,0.0,0.0555553333333333,0.016260162601626,0.0,0.1318864774624374,0.0,1,0.7027553463019076,0.0,0.0,0.0,0.4522157070711378,0.559936800357229,0.5157097827320943
6672,0.909091,0.25,0.0,0.25,0.0,0.0,0.0083798882681564,0.0484140233722871,0.0,1,0.4409199112157835,0.3962553007597739,0.0,0.4270614188190975,0.0,0.4965947835413498,0.4507125328742743
6673,0.454545,0.416667,0.416667,0.166667,0.0,0.0,0.0726256983240223,0.015025041736227,1.0,1,0.3870741793767713,0.6521483892599818,0.6578373525438579,0.4209064400473633,0.0,0.6820910920982801,0.4362557430100722
6674,1.0,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.0984974958263773,0.0,1,0.7542958808241491,0.0,0.0,0.0,0.5215159325993092,0.5821909805192159,0.5406187445315853
6675,1.0,0.416667,0.083333,0.333333,0.0555553333333333,0.008130081300813,0.0167597765363128,0.0484140233722871,0.0,1,0.7379734922730894,0.508601623128076,0.4533239465769789,0.4785590045269178,0.3377642343030506,0.5322833038332407,0.5393192497139285
6676,0.75,0.0,0.0,0.0,0.25,0.0894308943089431,0.0,0.0818030050083472,0.0,0,0.742734761777825,0.0,0.0,0.0,0.724036597808671,0.5484890910754323,0.5416065645947646
6677,1.0,0.5,0.25,0.25,0.1666666666666666,0.032520325203252,0.0195530726256983,0.0651085141903172,0.0,1,0.7521997696432373,0.5224777477332732,0.4447429385368363,0.5130727394822188,0.5833855591879007,0.5426335023386996,0.5768870063742252
6678,0.909091,0.75,0.5,0.666667,0.1666666666666666,0.032520325203252,0.1340782122905028,0.0818030050083472,0.0,1,0.75214630148533,0.7255802631044675,0.6694718689866228,0.7164235529896217,0.6302708862288712,0.6614932998196419,0.6502855733599315
6679,1.0,0.0,0.0,0.0,0.3333333333333333,0.1463414634146341,0.0,0.1485809682804674,0.0,1,0.8246475198212782,0.0,0.0,0.0,0.707266516241945,0.6342184874657922,0.6052907076101487
6680,0.363636,0.166667,0.166667,0.0,0.0,0.0,0.0055865921787709,0.0317195325542571,0.333333,1,0.1837721451803972,0.3644067227359217,0.3707536337479319,0.0,0.0,0.4899414005853284,0.4172129059249066
6681,1.0,0.083333,0.083333,0.0,0.0555553333333333,0.008130081300813,0.0027932960893854,0.1986644407345576,0.0,1,0.868522932519527,0.475883332802358,0.4841718438998446,0.0,0.8021679076127689,0.8042181566610801,0.668618094061652
6682,1.0,1.0,0.416667,1.0,0.4444446666666666,0.1382113821138211,0.1424581005586592,0.2487479131886477,0.0,1,0.8533534189133636,0.6862821664586854,0.5786920383918438,0.7067852787990728,0.7123665709517453,0.6792888222034777,0.6464834892504704
6683,1.0,0.0,0.0,0.0,0.3333333333333333,0.1056910569105691,0.0,0.0984974958263773,0.0,1,0.5794123712651214,0.0,0.0,0.0,0.7056441077468794,0.5326280354708678,0.4556929927836022
6684,1.0,0.166667,0.0,0.166667,0.0,0.0,0.0055865921787709,0.0484140233722871,0.0,1,0.2753060760662976,0.3415501614109376,0.0,0.3681033319942255,0.0,0.4250127414269654,0.3831210178489022
6685,1.0,0.083333,0.083333,0.0,0.1111113333333333,0.024390243902439,0.0027932960893854,0.0383973288814691,0.0,1,0.6394390941509249,0.437540733832721,0.4451614277675537,0.0,0.6335591103100627,0.4537245871602717,0.4633539091639226
6686,1.0,1.0,0.75,1.0,0.0,0.0,0.2905027932960894,0.2821368948247079,0.0,1,0.802420311678443,0.7519041687032246,0.6926733385378481,0.7481781000763496,0.0,0.7172626380879621,0.5688221380378975
6687,1.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.1485809682804674,0.0,1,0.7231496672970932,0.6876728581518078,0.0,0.7411346824196424,0.0,0.646903621814495,0.5234005205431093
6688,1.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.1485809682804674,0.0,1,0.7389037515760384,0.6771864624364013,0.0,0.7298330417250365,0.0,0.7580478561306896,0.7038980559131284
6689,1.0,1.0,0.416667,1.0,0.0,0.0,0.0782122905027933,0.1986644407345576,0.416667,1,0.6332425361371272,0.7641133931253278,0.6929336777925197,0.7712759153262417,0.0,0.761514526943452,0.4696396265482148
6690,0.272727,0.0,0.0,0.0,0.060606,0.008130081300813,0.0,0.0584307178631051,0.0,0,0.5988086745243515,0.0,0.0,0.0,0.6890007589316043,0.0,0.5103248103153541
6691,1.0,1.0,0.083333,1.0,0.0,0.0,0.0558659217877095,0.0317195325542571,0.0,1,0.7097127682221088,0.6099330134336182,0.4269079678111981,0.6438404336460624,0.0,0.6282372614533857,0.647147961655754
6692,1.0,0.0,0.0,0.0,0.0555553333333333,0.016260162601626,0.0,0.0484140233722871,0.083333,1,0.6113320442567098,0.0,0.0,0.0,0.4498977594065541,0.677719172547996,0.4368716543089456
6693,0.818182,1.0,0.666667,1.0,0.0,0.0,0.1871508379888268,0.1318864774624374,0.0,1,0.7404813856075265,0.7782372120002172,0.7489723256074147,0.7383024854472064,0.0,0.773056547772091,0.5905791852230725
6694,0.454545,0.5,0.0,0.5,0.0,0.0,0.0279329608938547,0.0818030050083472,0.0,1,0.3433877670630678,0.4515738904902358,0.0,0.4866806475639633,0.0,0.534409318154689,0.4432624684718552
6695,1.0,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.0818030050083472,0.0,1,0.7802384206342436,0.0,0.0,0.0,0.4976103106143256,0.5885465718438206,0.5954428581800585
6696,0.875,0.875,0.375,0.5,0.5833333333333333,0.065040650406504,0.0363128491620111,0.0651085141903172,0.2,0,0.680070393693357,0.6534121339270914,0.6441989666497314,0.5422164642458053,0.7479911910383833,0.7843090036673683,0.4698320006237552
6697,1.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0484140233722871,0.0,1,0.6813298308474333,0.5620843610301062,0.0,0.6057825453874943,0.0,0.4949937631002462,0.5115855999730671
6698,1.0,0.916667,0.0,0.833333,0.0,0.0,0.047486033519553,0.1652754590984975,0.5,1,0.3784131164254679,0.5640372863372924,0.0,0.6078872971748788,0.0,0.5482865204958103,0.4448713160420074
6699,1.0,0.166667,0.0,0.166667,0.0,0.0,0.0055865921787709,0.0484140233722871,0.0,1,0.4731933269773283,0.3336788465347959,0.0,0.359620076647151,0.0,0.3954923337400772,0.4605952649071062
6700,1.0,0.083333,0.083333,0.0,0.0,0.0,0.0027932960893854,0.0584307178631051,0.0,1,0.6502712645844331,0.4432697240017304,0.4509902003733919,0.0,0.0,0.5111220082409242,0.5418858629093709
6701,0.666667,0.0,0.0,0.0,0.3333333333333333,0.065040650406504,0.0,0.0651085141903172,0.0,0,0.6756114504167903,0.0,0.0,0.0,0.6976425949947207,0.4160940620702877,0.4580604146260298
6702,1.0,0.333333,0.333333,0.0,0.3888886666666666,0.1544715447154471,0.0167597765363128,0.0584307178631051,0.0,1,0.7546684692730167,0.4994207698379395,0.5081192350032161,0.0,0.6618088959847375,0.6583728738793357,0.6116437123666821
6703,0.727273,0.5,0.083333,0.333333,0.0,0.0,0.0167597765363128,0.0584307178631051,0.454545,1,0.4262242722429117,0.5806359016884128,0.4578467393582104,0.5981212454030665,0.0,0.5755483234945037,0.4346533783084937
6704,1.0,1.0,0.083333,1.0,0.1111113333333333,0.032520325203252,0.1173184357541899,0.1318864774624374,0.0,1,0.8505199515574062,0.7477166905777075,0.5366762954523574,0.7961748348251425,0.6513593227187285,0.7262330767284079,0.7928225111698562
6705,0.363636,0.333333,0.333333,0.333333,0.0,0.0,0.0670391061452514,0.1318864774624374,0.0,1,0.2083614889306438,0.7293041497899307,0.7047439480250668,0.6744843811342982,0.0,0.7688511048676963,0.3479693124873263
6706,1.0,0.833333,0.083333,0.666667,0.0,0.0,0.0307262569832402,0.0951585976627713,0.8,1,0.4221028596576509,0.615089690000843,0.4870687487796322,0.6370872598597737,0.0,0.6145277417609549,0.4470749551250253
6707,1.0,0.333333,0.083333,0.166667,0.5555553333333333,0.2195121951219512,0.0111731843575419,0.332220367278798,0.0,1,0.8389940781381182,0.461281856587412,0.4139532619653291,0.4177411674555368,0.8157844013148875,0.7984153362488027,0.6030571685096181
6708,1.0,0.916667,0.0,0.833333,0.0,0.0,0.0307262569832402,0.0484140233722871,0.0,1,0.740685396896042,0.5424470809229205,0.0,0.5846186021210119,0.0,0.5789255596987356,0.552194532160777
6709,1.0,1.0,0.8,0.9,0.0,0.0,0.1927374301675977,0.0484140233722871,0.0,0,0.6904219244539169,0.6873594751642141,0.6680311518669263,0.6149407003373719,0.0,0.38893409910075,0.5567892196492843
6710,0.727273,0.25,0.166667,0.083333,0.0,0.0,0.0167597765363128,0.1652754590984975,0.0,1,0.5540918913231204,0.6212256274161763,0.626729709804347,0.3820497992925554,0.0,0.6445445779985512,0.4614147162847935
6711,0.272727,0.25,0.0,0.166667,0.0,0.0,0.0167597765363128,0.0818030050083472,0.0,1,0.3540229814870232,0.5689841305061502,0.0,0.622894624681588,0.0,0.6132836859687918,0.37891839081933
6712,1.0,0.083333,0.083333,0.0,0.1666666666666666,0.024390243902439,0.0027932960893854,0.1151919866444073,0.0,1,0.6650716184663964,0.281713173562407,0.2866198021506159,0.0,0.4684417809658392,0.4977746167408089,0.5159852660025855
6713,1.0,1.0,0.333333,1.0,0.1111113333333333,0.016260162601626,0.1089385474860335,0.1652754590984975,0.0,1,0.8298806763868557,0.7452501701811259,0.7262904902620875,0.6789311250181681,0.5251844020985242,0.6231812567245149,0.6098073213403983
6714,0.777778,0.333333,0.0,0.222222,0.296296,0.040650406504065,0.0083798882681564,0.0818030050083472,0.4,0,0.5767101824743126,0.5607923986354064,0.0,0.604390141822713,0.7085662354290807,0.710920566067283,0.4105966332435518
6715,1.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0818030050083472,1.0,1,0.3711368384525967,0.554661157960763,0.0,0.5977822394511508,0.0,0.5598207088827372,0.4644658068873323
6716,1.0,0.0,0.0,0.0,0.2222219999999999,0.056910569105691,0.0,0.1986644407345576,0.0,1,0.877598259478166,0.0,0.0,0.0,0.6748111440663097,0.6702107957928686,0.6721155063681489
6717,1.0,1.0,0.0,1.0,0.0,0.0,0.0614525139664804,0.0818030050083472,0.833333,1,0.418937472088313,0.6105203663325273,0.0,0.657984116209941,0.0,0.6090542782432398,0.4586660139972769
6718,1.0,0.0,0.0,0.0,0.3888886666666666,0.1219512195121951,0.0,0.1986644407345576,0.0,1,0.812136944531254,0.0,0.0,0.0,0.7747145504682846,0.6274498451224438,0.6208956677161507
6719,0.545455,0.5,0.083333,0.333333,0.0,0.0,0.0167597765363128,0.1318864774624374,0.181818,1,0.3463527356940724,0.5792677902450174,0.5702282778729986,0.4562921113487792,0.0,0.548822391635236,0.4097443326216123
6720,1.0,0.25,0.166667,0.083333,0.2222219999999999,0.065040650406504,0.0167597765363128,0.0584307178631051,0.0,1,0.7349300028766995,0.5322310189359825,0.5014369665912312,0.4687393475946635,0.5242752778112301,0.5896949648632972,0.5523460947673245
6721,0.727273,0.5,0.0,0.416667,0.0,0.0,0.0279329608938547,0.0818030050083472,0.083333,1,0.4495056620496612,0.5617480351197728,0.0,0.6054200724560855,0.0,0.5312823852938783,0.3980174481417973
6722,1.0,0.75,0.75,0.333333,0.0,0.0,0.0726256983240223,0.1318864774624374,0.0,1,0.6701077906475629,0.6543175632959568,0.6511494884169827,0.5118751365781228,0.0,0.7057897149708049,0.4710346432535008
6723,1.0,0.416667,0.416667,0.0,0.0,0.0,0.0167597765363128,0.0383973288814691,0.0,1,0.5271633914781102,0.575061979177736,0.5850778954068022,0.0,0.0,0.5240080636829348,0.4614786858606514
6724,1.0,1.0,0.0,1.0,0.0,0.0,0.1229050279329609,0.0984974958263773,1.0,1,0.4085495941427726,0.5879454271684761,0.0,0.6336541311455918,0.0,0.5900648648692414,0.4598324513663412
6725,0.142857,0.142857,0.142857,0.0,0.0,0.0,0.0055865921787709,0.008347245409015,0.0,0,0.1303164006353122,0.3505430396386052,0.3566484853937267,0.0,0.0,0.4592451432408031,0.3462499236603852
6726,1.0,0.583333,0.25,0.333333,0.5,0.1138211382113821,0.0251396648044692,0.1652754590984975,0.0,1,0.7856822782511645,0.6119202382551318,0.5451012995005974,0.6019895019569844,0.7589524817961683,0.7461586715715052,0.5822113113609904
6727,1.0,0.416667,0.416667,0.0,0.0,0.0,0.0195530726256983,0.1151919866444073,0.0,1,0.7594312917789766,0.565649955209434,0.5755019412065845,0.0,0.0,0.5598086762449949,0.5808248702123231
6728,1.0,0.833333,0.083333,0.75,0.2777779999999999,0.0975609756097561,0.0307262569832402,0.0651085141903172,0.0,1,0.761045291705762,0.5062438885939349,0.3646739907650446,0.5235338477284412,0.6658810044537915,0.6107909602543165,0.5446971010346752
6729,1.0,0.0,0.0,0.0,0.1111113333333333,0.016260162601626,0.0,0.0317195325542571,0.0,1,0.6898649670776402,0.0,0.0,0.0,0.3808354913083076,0.5282718680358598,0.4982214197783415
6730,1.0,1.0,0.0,1.0,0.0,0.0,0.0977653631284916,0.1986644407345576,0.2,1,0.4466914208799866,0.6853470622971826,0.0,0.7386280719701283,0.0,0.6804365509542094,0.3754394475686776
6731,0.272727,0.333333,0.0,0.333333,0.0,0.0,0.0111731843575419,0.028380634390651,0.0,1,0.4602362391153072,0.6021820574839826,0.0,0.6489975613283191,0.0,0.7225926524121257,0.493747584134752
6732,1.0,0.833333,0.0,0.833333,0.1111113333333333,0.024390243902439,0.0307262569832402,0.1151919866444073,0.083333,1,0.7517203965307929,0.6778012663951227,0.0,0.7304956424534147,0.7438463610526366,0.7638726505567767,0.6477275398141784
6733,1.0,0.5,0.166667,0.416667,0.0,0.0,0.0502793296089385,0.0383973288814691,0.0,1,0.7185960856622271,0.6216547534960316,0.4763073090056228,0.6490393996159755,0.0,0.6172559017592775,0.5803441217211412
6734,1.0,0.083333,0.083333,0.0,0.0,0.0,0.0027932960893854,0.0484140233722871,0.0,1,0.7070085123126237,0.5559495674831748,0.5656326007858791,0.0,0.0,0.639937548258394,0.7024749765694782
6735,1.0,1.0,0.0,1.0,0.0,0.0,0.1927374301675977,0.0984974958263773,1.0,1,0.4609036059204024,0.6322384937205414,0.0,0.6813906782890742,0.0,0.6276673772463645,0.4595519852776652
6736,1.0,0.083333,0.083333,0.0,0.1666666666666666,0.024390243902439,0.0055865921787709,0.0818030050083472,0.0,1,0.7478482486545684,0.4838473693980151,0.4922745909758944,0.0,0.5598251913408978,0.5822043075591606,0.5298715902378738
6737,1.0,1.0,0.25,1.0,0.0,0.0,0.047486033519553,0.1485809682804674,0.0,1,0.6984180916578332,0.5723556322209884,0.5445504612440096,0.5069480114211995,0.0,0.5854942905243731,0.5279484955282845
6738,1.0,0.416667,0.416667,0.0,0.0555553333333333,0.008130081300813,0.0363128491620111,0.0984974958263773,0.0,1,0.7925940983006953,0.5694197517099958,0.5793373966575159,0.0,0.6357595632856303,0.6152765453733922,0.6100556067561513
6739,1.0,0.416667,0.0,0.333333,0.0,0.0,0.0139664804469273,0.0317195325542571,0.0,1,0.7049014329844854,0.51690145693189,0.0,0.557086981962718,0.0,0.5574800070446456,0.590946044524005
